country,quarter,Investment,Consumption,GDP,TradeBalance,inflation,unemployment,WorkingAgePop,DependencyRatio,year,q,GDP_lag1
Denmark,1997-07-01,83130.9,301651.1,429662.8,29399.0,2.365484,5.166667,3549441.0,49.1152822500147,1997,3,431551.4
Denmark,1997-10-01,83436.6,308349.6,430928.2,29464.9,2.135055,5.1,3550378.0,49.1962468245863,1997,4,429662.8
Denmark,1998-01-01,86592.4,308087.2,437511.5,26929.3,2.046205,4.966667,3551315.0,49.2772113991578,1998,1,430928.2
Denmark,1998-04-01,84624.7,310806.2,434023.9,23490.7,1.979064,4.866667,3552232.0,49.3639313067205,1998,2,437511.5
Denmark,1998-07-01,86050.0,313626.7,441245.8,32882.9,1.67616,4.866667,3553149.0,49.4506512142832,1998,3,434023.9
Denmark,1998-10-01,85280.8,316750.1,444147.0,29675.8,1.685302,4.833333,3554066.0,49.5373711218459,1998,4,441245.8
Denmark,1999-01-01,86496.3,315941.9,447809.0,39105.6,2.021345,5.0,3554983.0,49.6240910294086,1999,1,444147.0
Denmark,1999-04-01,84248.2,313599.2,449805.0,42682.5,2.277466,4.966667,3555832.0,49.7164910089262,1999,2,447809.0
Denmark,1999-07-01,84049.4,315327.2,451711.0,41970.7,2.640845,5.166667,3556681.0,49.8088909884439,1999,3,449805.0
Denmark,1999-10-01,86941.0,316746.5,459736.6,44651.6,3.043825,5.3,3557530.0,49.9012909679615,1999,4,451711.0
Denmark,2000-01-01,93731.2,318098.8,462910.4,39372.7,3.132875,4.666667,3558379.0,49.9936909474792,2000,1,459736.6
Denmark,2000-04-01,93907.6,318834.6,468099.2,42589.2,3.20198,4.433333,3559328.25,50.0782090871972,2000,2,462910.4
Denmark,2000-07-01,92147.3,320188.7,468890.3,50283.0,2.725199,4.1,3560277.5,50.1627272269152,2000,3,468099.2
Denmark,2000-10-01,89384.3,319899.6,476531.2,51904.5,2.561281,4.066667,3561226.75,50.2472453666332,2000,4,468890.3
Denmark,2001-01-01,89183.0,320000.7,469100.5,52467.0,2.3917,4.366667,3562176.0,50.3317635063512,2001,1,476531.2
Denmark,2001-04-01,92604.8,323353.6,472150.8,47205.0,2.542764,4.333333,3563779.5,50.3985316184676,2001,2,469100.5
Denmark,2001-07-01,91919.4,323545.9,475300.2,47297.3,2.396744,4.633333,3565383.0,50.465299730584,2001,3,472150.8
Denmark,2001-10-01,94282.8,322553.6,477706.5,48826.2,2.023252,4.7,3566986.5,50.5320678427005,2001,4,475300.2
Denmark,2002-01-01,93190.9,325631.4,474335.3,45952.6,2.503237,4.433333,3568590.0,50.5988359548169,2002,1,477706.5
Denmark,2002-04-01,89591.5,326040.4,475162.3,48375.5,2.258202,4.4,3569213.25,50.6629941599023,2002,2,474335.3
Denmark,2002-07-01,87972.0,329993.6,477231.5,48237.6,2.30179,4.933333,3569836.5,50.7271523649878,2002,3,475162.3
Denmark,2002-10-01,88414.5,329645.4,476176.7,49955.7,2.634934,4.8,3570459.75,50.7913105700732,2002,4,477231.5
Denmark,2003-01-01,94026.1,327096.7,477578.5,47499.8,2.736842,5.0,3571083.0,50.8554687751587,2003,1,476176.7
Denmark,2003-04-01,87298.6,329319.5,473914.6,48048.2,2.291667,5.533333,3572056.25,50.9123236785244,2003,2,477578.5
Denmark,2003-07-01,90158.5,331631.3,475322.7,48773.5,1.833333,5.433333,3573029.5,50.96917858189,2003,3,473914.6
Denmark,2003-10-01,94519.5,335673.9,484483.6,44776.5,1.449275,5.766667,3574002.75,51.0260334852557,2003,4,475322.7
Denmark,2004-01-01,91696.8,337661.1,486563.4,47141.1,0.942623,5.666667,3574976.0,51.0828883886213,2004,1,484483.6
Denmark,2004-04-01,93404.3,339918.3,490151.2,46325.5,1.099796,5.466667,3576496.5,51.1220677228307,2004,2,486563.4
Denmark,2004-07-01,96528.9,344289.0,491120.6,37739.3,1.186579,5.6,3578017.0,51.1612470570401,2004,3,490151.2
Denmark,2004-10-01,97470.0,350730.9,496528.4,38232.1,1.387755,5.333333,3579537.5,51.2004263912494,2004,4,491120.6
Denmark,2005-01-01,93935.3,347641.2,494439.8,41610.0,1.218027,5.233333,3581058.0,51.2396057254588,2005,1,496528.4
Denmark,2005-04-01,100564.2,353087.5,504970.5,41235.0,1.692184,5.066667,3583670.0,51.2590090481443,2005,2,494439.8
Denmark,2005-07-01,102418.7,356668.9,504272.5,40377.0,2.264456,4.733333,3586282.0,51.2784123708299,2005,3,504970.5
Denmark,2005-10-01,105282.7,356594.2,507032.2,33448.0,2.093398,4.166667,3588894.0,51.2978156935154,2005,4,504272.5
Denmark,2006-01-01,107326.4,362507.8,512340.9,37235.2,2.08584,4.166667,3591506.0,51.317219016201,2006,1,507032.2
Denmark,2006-04-01,118241.6,365255.5,527722.2,36299.0,2.020602,4.1,3594359.25,51.3559248946407,2006,2,512340.9
Denmark,2006-07-01,118656.3,361040.9,524033.1,35675.5,1.897983,3.7,3597212.5,51.3946307730804,2006,3,527722.2
Denmark,2006-10-01,112573.6,363574.3,523357.5,37044.9,1.695584,3.633333,3600065.75,51.4333366515201,2006,4,524033.1
Denmark,2007-01-01,118600.5,366712.3,525352.6,30109.9,1.886051,3.9,3602919.0,51.4720425299597,2007,1,523357.5
Denmark,2007-04-01,114809.4,366326.9,519689.2,32600.6,1.592233,3.6,3606412.25,51.5442164537131,2007,2,525352.6
Denmark,2007-07-01,112989.0,369068.9,528583.2,35308.6,1.12534,4.033333,3609905.5,51.6163903774665,2007,3,519689.2
Denmark,2007-10-01,113582.5,374443.0,534435.5,35333.6,2.171384,3.566667,3613398.75,51.6885643012199,2007,4,528583.2
Denmark,2008-01-01,116097.6,374397.2,532429.5,33210.3,3.046664,3.433333,3616892.0,51.7607382249733,2008,1,534435.5
Denmark,2008-04-01,112314.0,377105.1,527423.5,36763.3,3.516819,3.466667,3619123.5,51.8770763623676,2008,2,532429.5
Denmark,2008-07-01,112581.6,375589.1,524634.3,33902.2,4.182655,3.766667,3621355.0,51.993414499762,2008,3,527423.5
Denmark,2008-10-01,108020.9,367733.7,514778.8,28679.0,2.922201,4.133333,3623586.5,52.1097526371564,2008,4,524634.3
Denmark,2009-01-01,105419.6,366565.0,504688.1,38088.7,1.758982,5.266667,3625818.0,52.2260907745507,2009,1,514778.8
Denmark,2009-04-01,95084.6,368737.9,495485.6,40382.9,1.218611,6.533333,3626041.5,52.3847544535834,2009,2,504688.1
Denmark,2009-07-01,99316.6,369992.2,496866.1,32236.1,0.9944751,6.7,3626265.0,52.5434181326161,2009,3,495485.6
Denmark,2009-10-01,89604.2,369489.0,497798.8,37706.0,1.253687,7.266667,3626488.5,52.7020818116487,2009,4,496866.1
Denmark,2010-01-01,89728.6,374554.4,502186.3,40340.5,2.096359,7.666667,3626712.0,52.8607454906814,2010,1,497798.8
Denmark,2010-04-01,90761.2,372612.0,504408.4,38740.8,2.188982,7.766667,3625794.25,53.0584283071811,2010,2,502186.3
Denmark,2010-07-01,92824.6,373537.1,511345.6,45439.6,2.370533,7.633333,3624876.5,53.2561111236809,2010,3,504408.4
Denmark,2010-10-01,91452.5,375053.1,508474.5,42346.1,2.585579,7.933333,3623958.75,53.4537939401806,2010,4,511345.6
Denmark,2011-01-01,90145.7,370629.9,511952.6,49032.2,2.701729,7.9,3623041.0,53.6514767566804,2011,1,508474.5
Denmark,2011-04-01,93575.0,376110.0,516811.1,43148.2,3.034631,7.466667,3622221.5,53.8259750277556,2011,2,511952.6
Denmark,2011-07-01,92383.0,374552.9,510146.9,39132.0,2.707517,7.6,3621402.0,54.0004732988308,2011,3,516811.1
Denmark,2011-10-01,92394.1,373594.4,514066.6,42907.4,2.591409,8.066667,3620582.5,54.1749715699061,2011,4,510146.9
Denmark,2012-01-01,95500.5,374149.3,512831.7,38066.6,2.700807,7.733333,3619763.0,54.3494698409813,2012,1,514066.6
Denmark,2012-04-01,95236.9,375396.0,512710.8,42729.7,2.182952,8.233334,3620309.5,54.4759550606053,2012,2,512831.7
Denmark,2012-07-01,95711.8,374309.0,513635.4,41956.2,2.462713,7.766667,3620856.0,54.6024402802293,2012,3,512710.8
Denmark,2012-10-01,95799.7,378990.8,513687.7,39447.2,2.249135,7.433333,3621402.5,54.7289254998533,2012,4,513635.4
Denmark,2013-01-01,95264.5,376861.2,517434.2,36943.7,1.161202,7.533333,3621949.0,54.8554107194773,2013,1,513687.7
Denmark,2013-04-01,95216.1,378713.6,518384.1,43612.1,0.847745,7.466667,3625129.25,54.932693135779,2013,2,517434.2
Denmark,2013-07-01,100860.7,380256.8,522759.1,39292.7,0.507786,7.366667,3628309.5,55.0099755520807,2013,3,518384.1
Denmark,2013-10-01,97843.4,381601.2,522878.0,43973.9,0.642978,7.1,3631489.75,55.0872579683824,2013,4,522759.1
Denmark,2014-01-01,101737.5,379779.6,522935.7,41657.2,0.6076975,7.033333,3634670.0,55.1645403846842,2014,1,522878.0
Denmark,2014-04-01,100528.3,376717.3,523389.1,36404.9,0.6052455,6.833333,3639721.75,55.2143019862679,2014,2,522935.7
Denmark,2014-07-01,102705.6,383736.9,531048.1,39631.2,0.5725834,6.933333,3644773.5,55.2640635878517,2014,3,523389.1
Denmark,2014-10-01,103981.1,385551.7,530683.4,41301.9,0.4707465,6.866667,3649825.25,55.3138251894355,2014,4,531048.1
Denmark,2015-01-01,102125.9,385740.4,534682.9,44900.0,0.2684564,6.366667,3654877.0,55.3635867910192,2015,1,530683.4
Denmark,2015-04-01,105991.3,387404.2,538186.2,42577.4,0.6016043,6.333333,3660819.5,55.4259607794705,2015,2,534682.9
Denmark,2015-07-01,105504.6,391417.2,539047.8,35346.2,0.6028131,6.233333,3666762.0,55.4883347679218,2015,3,538186.2
Denmark,2015-10-01,111728.8,391693.0,540501.6,33250.6,0.334672,6.133333,3672704.5,55.5507087563731,2015,4,539047.8
Denmark,2016-01-01,113092.0,394630.1,547170.0,36106.1,0.3012048,5.966667,3678647.0,55.6130827448244,2016,1,540501.6
Denmark,2016-04-01,114389.3,397302.6,553139.7,40245.9,0.1328904,6.066667,3682602.25,55.6917033620482,2016,2,547170.0
Denmark,2016-07-01,115840.5,398003.0,557651.7,35447.7,0.1664447,6.0,3686557.5,55.770323979272,2016,3,553139.7
Denmark,2016-10-01,115968.7,399772.4,560602.1,43686.6,0.4002669,5.9,3690512.75,55.8489445964958,2016,4,557651.7
Denmark,2017-01-01,114971.1,403171.8,566025.0,43196.0,0.9676343,6.1,3694468.0,55.9275652137195,2017,1,560602.1
Denmark,2017-04-01,117957.7,404568.5,572853.4,45450.2,0.8294625,5.866667,3696767.0,56.0283026260695,2017,2,566025.0
Denmark,2017-07-01,122661.4,405338.1,571573.5,41601.1,1.528747,5.933333,3699066.0,56.1290400384194,2017,3,572853.4
Denmark,2017-10-01,124003.0,410127.8,575921.5,37801.1,1.262458,5.4,3701365.0,56.2297774507694,2017,4,571573.5
Denmark,2018-01-01,124453.9,414869.3,580601.8,37061.1,0.5948447,5.2,3703664.0,56.3305148631193,2018,1,575921.5
Denmark,2018-04-01,133876.6,417643.5,580398.8,24624.5,0.9871668,5.133333,3705964.5,56.3986459646881,2018,2,580601.8
Denmark,2018-07-01,120437.9,416651.8,583516.7,44157.0,0.883797,4.9,3708265.0,56.466777066257,2018,3,580398.8
Denmark,2018-10-01,120126.5,416461.2,584383.2,42649.9,0.7874016,5.266667,3710565.5,56.5349081678258,2018,4,583516.7
Denmark,2019-01-01,124913.2,420033.4,586705.4,38408.3,1.182654,5.133333,3712866.0,56.6030392693946,2019,1,584383.2
Denmark,2019-04-01,122547.6,420795.4,592038.2,48629.9,0.7494298,4.9,3711626.0,56.7287403439887,2019,2,586705.4
Denmark,2019-07-01,122954.1,421681.0,593959.3,44759.2,0.421804,4.866667,3710386.0,56.8544414185829,2019,3,592038.2
Denmark,2019-10-01,124443.5,428196.5,596054.3,39088.5,0.6835938,5.1,3709146.0,56.980142493177,2019,4,593959.3
Denmark,2020-01-01,125248.4,418486.4,591101.5,38340.9,0.6168831,4.933333,3707906.0,57.1058435677711,2020,1,596054.3
Denmark,2020-04-01,121850.9,402772.0,556056.9,38242.3,0.09702458,5.433333,3709915.25,57.1880932373197,2020,2,591101.5
Denmark,2020-07-01,128012.0,415195.5,589604.5,34141.3,0.5169628,6.233333,3711924.5,57.2703429068683,2020,3,556056.9
Denmark,2020-10-01,141029.8,429314.6,589827.9,20503.7,0.452635,5.9,3713933.75,57.352592576417,2020,4,589604.5
Denmark,2021-01-01,141869.1,418123.7,592929.5,32522.6,0.7099064,6.2,3715943.0,57.4348422459656,2021,1,589827.9
Denmark,2021-04-01,146710.8,439077.9,613400.7,30816.4,1.647819,4.966667,3725492.0,57.43653496203,2021,2,592929.5
Denmark,2021-07-01,146099.7,441178.9,625509.4,27825.0,1.896496,4.7,3735041.0,57.4382276780943,2021,3,613400.7
Denmark,2021-10-01,147318.4,456831.9,645987.1,29359.7,3.154168,4.466667,3744590.0,57.4399203941587,2021,4,625509.4
Denmark,2022-01-01,144699.5,428868.7,611825.0,30884.9,4.838193,4.433333,3754139.0,57.4416131102231,2022,1,645987.1
Denmark,2022-04-01,144633.1,430153.7,622893.9,32379.8,7.438016,4.133333,3759888.75,57.4241263477642,2022,2,611825.0
Denmark,2022-07-01,141549.5,429948.5,631277.9,45624.6,9.211356,4.566667,3765638.5,57.4066395853053,2022,3,622893.9
Denmark,2022-10-01,161329.0,426779.8,622827.5,27217.7,9.235569,4.666667,3771388.25,57.3891528228464,2022,4,631277.9
Denmark,2023-01-01,143283.3,425165.6,629815.0,52556.9,7.334963,4.833333,3777138.0,57.3716660603875,2023,1,622827.5
Denmark,2023-04-01,144871.3,423989.3,622378.4,48922.9,3.550296,4.833333,3781895.75,57.3606391424082,2023,2,629815.0
Denmark,2023-07-01,148207.7,419020.1,619743.1,45653.7,2.137493,4.833333,3786653.5,57.3496122244288,2023,3,622378.4
Denmark,2023-10-01,133444.8,419934.0,631934.8,70282.7,0.4570123,6.033333,3791411.25,57.3385853064494,2023,4,619743.1
Denmark,2024-01-01,141176.1,423913.7,635027.1,63967.3,0.9681093,5.866667,3796169.0,57.3275583884701,2024,1,631934.8
Estonia,1998-01-01,639.7,2318.5,3385.6,115.7,11.73073,9.2,917340.0,51.1060239387795,1998,1,
Estonia,1998-04-01,669.5,2319.0,3367.1,121.0,9.406052,9.1,916987.0,50.8776385487165,1998,2,3385.6
Estonia,1998-07-01,636.3,2351.2,3366.2,57.4,8.120696,9.1,916634.0,50.6492531586535,1998,3,3367.1
Estonia,1998-10-01,611.4,2308.6,3302.0,190.5,5.955194,9.3,916281.0,50.4208677685906,1998,4,3366.2
Estonia,1999-01-01,559.3,2339.9,3278.0,202.9,4.005006,10.1,915928.0,50.1924823785276,1999,1,3302.0
Estonia,1999-04-01,546.8,2323.2,3307.5,194.9,3.264552,11.1,922254.75,49.7494683725797,1999,2,3278.0
Estonia,1999-07-01,541.4,2293.2,3339.6,277.3,2.630774,11.8,928581.5,49.3064543666318,1999,3,3307.5
Estonia,1999-10-01,544.6,2383.3,3427.4,195.3,3.299725,12.4,934908.25,48.8634403606839,1999,4,3339.6
Estonia,2000-01-01,596.6,2365.9,3558.5,255.5,3.158845,14.36667,941235.0,48.4204263547361,2000,1,3427.4
Estonia,2000-04-01,596.9,2427.5,3646.3,206.3,3.071876,14.13333,940388.75,48.3179054673902,2000,2,3558.5
Estonia,2000-07-01,623.2,2458.8,3691.4,178.7,4.441133,14.13333,939542.5,48.2153845800444,2000,3,3646.3
Estonia,2000-10-01,675.7,2452.5,3773.3,83.5,5.383023,14.26667,938696.25,48.1128636926985,2000,4,3691.4
Estonia,2001-01-01,673.7,2512.3,3824.9,187.7,5.89093,14.1,937850.0,48.0103428053527,2001,1,3773.3
Estonia,2001-04-01,664.5,2529.3,3829.1,107.9,6.712963,13.56667,936878.75,47.9296438984875,2001,2,3824.9
Estonia,2001-07-01,731.9,2566.0,3907.7,74.2,6.050228,12.8,935907.5,47.8489449916224,2001,3,3829.1
Estonia,2001-10-01,747.0,2655.5,3966.2,80.5,4.378333,11.66667,934936.25,47.7682460847573,2001,4,3907.7
Estonia,2002-01-01,765.7,2678.4,3997.4,-13.5,4.323878,11.46667,933965.0,47.6875471778921,2002,1,3966.2
Estonia,2002-04-01,853.1,2747.5,4138.5,-54.6,4.175705,10.8,933037.5,47.6028716856964,2002,2,3997.4
Estonia,2002-07-01,902.9,2834.3,4222.8,-60.5,2.798708,11.3,932110.0,47.5181961935007,2002,3,4138.5
Estonia,2002-10-01,948.8,2855.0,4254.3,-26.6,3.011562,11.73333,931182.5,47.433520701305,2002,4,4222.8
Estonia,2003-01-01,1079.0,2923.4,4349.9,-105.7,2.428722,11.23333,930255.0,47.3488452091093,2003,1,4254.3
Estonia,2003-04-01,971.6,2992.0,4451.2,-57.8,0.7548152,10.96667,929350.0,47.2723325638005,2003,2,4349.9
Estonia,2003-07-01,1031.1,3050.6,4495.9,-126.4,1.151832,9.9,928445.0,47.1958199184917,2003,3,4451.2
Estonia,2003-10-01,1033.9,3067.6,4612.8,-129.8,1.018011,9.7,927540.0,47.1193072731828,2003,4,4495.9
Estonia,2004-01-01,1018.0,3143.1,4720.0,-153.3,0.4381443,10.1,926635.0,47.042794627874,2004,1,4612.8
Estonia,2004-04-01,1115.0,3183.9,4687.3,-261.1,3.177474,9.733334,925541.25,47.006419914262,2004,2,4720.0
Estonia,2004-07-01,1124.5,3202.4,4793.0,67.7,3.985507,10.2,924447.5,46.9700452006501,2004,3,4687.3
Estonia,2004-10-01,1069.7,3299.3,4893.4,-19.7,4.599483,9.766666,923353.75,46.9336704870381,2004,4,4793.0
Estonia,2005-01-01,1121.6,3332.0,4979.5,29.0,4.567616,9.033334,922260.0,46.8972957734262,2005,1,4893.4
Estonia,2005-04-01,1232.4,3411.5,5176.4,-23.7,3.505258,8.066667,920535.0,46.9565870197218,2005,2,4979.5
Estonia,2005-07-01,1348.9,3513.5,5300.0,-92.3,4.280737,7.7,918810.0,47.0158782660174,2005,3,5176.4
Estonia,2005-10-01,1277.1,3634.8,5421.6,-87.4,3.977273,7.2,917085.0,47.075169512313,2005,4,5300.0
Estonia,2006-01-01,1450.7,3711.3,5546.9,-269.8,4.392638,6.366667,915360.0,47.1344607586086,2006,1,5421.6
Estonia,2006-04-01,1420.7,3820.9,5663.1,-279.0,4.426705,6.2,913685.0,47.2370296201968,2006,2,5546.9
Estonia,2006-07-01,1640.4,3936.2,5792.0,-344.9,4.439141,5.8,912010.0,47.3395984817849,2006,3,5663.1
Estonia,2006-10-01,1605.0,3972.4,5936.2,-456.0,4.490378,5.433333,910335.0,47.442167343373,2006,4,5792.0
Estonia,2007-01-01,1753.1,4119.2,6132.3,-530.9,5.19511,5.0,908660.0,47.5447362049612,2007,1,5936.2
Estonia,2007-04-01,1741.1,4134.7,6155.9,-416.2,5.675238,4.833333,907696.25,47.6027003403467,2007,2,6132.3
Estonia,2007-07-01,1673.4,4170.5,6169.1,-418.4,6.42139,4.1,906732.5,47.6606644757323,2007,3,6155.9
Estonia,2007-10-01,1620.0,4219.5,6132.2,-233.4,9.049568,4.033333,905768.75,47.7186286111178,2007,4,6169.1
Estonia,2008-01-01,1639.4,4131.7,5995.6,-321.7,11.0838,4.333333,904805.0,47.7765927465034,2008,1,6132.2
Estonia,2008-04-01,1527.6,4148.8,6058.0,-150.1,11.39851,4.2,903911.25,47.8517126712365,2008,2,5995.6
Estonia,2008-07-01,1449.3,4069.7,6060.1,-116.7,10.84389,6.1,903017.5,47.9268325959695,2008,3,6058.0
Estonia,2008-10-01,1307.9,3915.0,5341.0,-60.0,8.23603,7.933333,902123.75,48.0019525207026,2008,4,6060.1
Estonia,2009-01-01,1088.4,3796.7,5200.1,126.6,3.138201,10.83333,901230.0,48.0770724454357,2009,1,5341.0
Estonia,2009-04-01,901.3,3642.9,5023.6,240.8,-0.3148367,12.8,900017.5,48.1925853421314,2009,2,5200.1
Estonia,2009-07-01,877.8,3542.0,4932.9,271.7,-1.046106,14.63333,898805.0,48.3080982388271,2009,3,5023.6
Estonia,2009-10-01,857.5,3525.1,4957.7,196.7,-1.964939,15.96667,897592.5,48.4236111355228,2009,4,4932.9
Estonia,2010-01-01,847.2,3528.6,5009.2,192.2,0.2730642,18.4,896380.0,48.5391240322185,2010,1,4957.7
Estonia,2010-04-01,923.2,3557.4,5089.2,253.5,3.138571,17.86667,894601.0,48.7228165033556,2010,2,5009.2
Estonia,2010-07-01,866.5,3571.8,5169.1,418.1,3.249804,15.7,892822.0,48.9065089744928,2010,3,5089.2
Estonia,2010-10-01,958.4,3615.5,5285.5,489.4,5.24661,14.16667,891043.0,49.09020144563,2010,4,5169.1
Estonia,2011-01-01,1121.2,3663.0,5421.6,277.1,5.368605,13.8,889264.0,49.2738939167671,2011,1,5285.5
Estonia,2011-04-01,1142.1,3667.4,5498.3,319.5,5.244019,12.8,886985.5,49.5256073375356,2011,2,5421.6
Estonia,2011-07-01,1266.3,3688.7,5570.3,323.1,5.252181,11.4,884707.0,49.777320758304,2011,3,5498.3
Estonia,2011-10-01,1330.3,3712.4,5569.5,405.1,4.088872,11.26667,882428.5,50.0290341790725,2011,4,5570.3
Estonia,2012-01-01,1190.7,3760.7,5607.7,333.4,4.375115,10.8,880150.0,50.2807475998409,2012,1,5569.5
Estonia,2012-04-01,1437.2,3816.7,5700.9,156.0,3.909802,9.933333,877776.5,50.5555017558201,2012,2,5607.7
Estonia,2012-07-01,1439.8,3897.8,5748.7,21.2,3.729058,9.633333,875403.0,50.8302559117993,2012,3,5700.9
Estonia,2012-10-01,1380.0,3945.5,5809.2,203.0,3.730942,9.266666,873029.5,51.1050100677785,2012,4,5748.7
Estonia,2013-01-01,1251.1,3964.3,5831.1,229.9,3.519632,9.333333,870656.0,51.3797642237577,2013,1,5809.2
Estonia,2013-04-01,1316.5,4017.6,5819.2,212.7,3.377669,7.9,868408.75,51.6744118952501,2013,2,5831.1
Estonia,2013-07-01,1461.6,4030.0,5809.4,150.1,2.778743,8.1,866161.5,51.9690595667425,2013,3,5819.2
Estonia,2013-10-01,1491.8,4039.2,5802.0,177.1,1.469825,8.666667,863914.25,52.2637072382349,2013,4,5809.4
Estonia,2014-01-01,1364.0,4089.2,5911.2,82.7,0.6150692,8.133333,861667.0,52.5583549097273,2014,1,5802.0
Estonia,2014-04-01,1346.4,4107.3,5939.7,227.2,-0.01692907,7.1,860187.75,52.8239078708728,2014,2,5911.2
Estonia,2014-07-01,1279.9,4177.4,6015.5,237.5,-0.5576208,7.5,858708.5,53.0894608320182,2014,3,5939.7
Estonia,2014-10-01,1415.3,4245.5,6112.4,246.8,-0.4601227,6.566667,857229.25,53.3550137931636,2014,4,6015.5
Estonia,2015-01-01,1273.9,4279.6,6023.8,195.2,-0.899983,6.566667,855750.0,53.6205667543091,2015,1,6112.4
Estonia,2015-04-01,1247.0,4319.2,6137.7,298.1,-0.0507958,6.566667,854528.5,53.8758337796978,2015,2,6023.8
Estonia,2015-07-01,1278.0,4353.3,6187.3,222.4,-0.4757859,5.833333,853307.0,54.1311008050866,2015,3,6137.7
Estonia,2015-10-01,1422.2,4387.1,6177.9,166.6,-0.5444273,6.533333,852085.5,54.3863678304754,2015,4,6187.3
Estonia,2016-01-01,1391.6,4448.3,6275.4,96.6,-0.4283756,6.533333,850864.0,54.6416348558642,2016,1,6177.9
Estonia,2016-04-01,1414.7,4491.0,6261.5,142.0,-0.6945621,6.6,849782.25,54.8863182997128,2016,2,6275.4
Estonia,2016-07-01,1309.0,4497.3,6328.4,315.6,0.4439133,7.433333,848700.5,55.1310017435615,2016,3,6261.5
Estonia,2016-10-01,1398.5,4515.6,6404.9,183.6,1.287613,6.766667,847618.75,55.3756851874102,2016,4,6328.4
Estonia,2017-01-01,1665.8,4552.1,6532.2,192.2,2.994321,5.7,846537.0,55.6203686312589,2017,1,6404.9
Estonia,2017-04-01,1680.7,4541.5,6643.8,240.7,3.13886,6.266667,846287.0,55.8021821913489,2017,2,6532.2
Estonia,2017-07-01,1543.5,4604.7,6670.3,278.7,3.72259,5.633333,846037.0,55.9839957514389,2017,3,6643.8
Estonia,2017-10-01,1422.5,4648.2,6766.5,277.7,3.806934,5.766667,845787.0,56.1658093115289,2017,4,6670.3
Estonia,2018-01-01,1721.2,4638.3,6809.5,166.2,3.107769,6.266667,845537.0,56.3476228716189,2018,1,6766.5
Estonia,2018-04-01,1698.6,4766.0,6876.8,168.6,3.324512,5.066667,845344.5,56.5276096814762,2018,2,6809.5
Estonia,2018-07-01,1736.4,4794.5,6926.9,51.8,3.572599,5.466667,845152.0,56.7075964913336,2018,3,6876.8
Estonia,2018-10-01,1765.9,4841.4,6994.6,23.6,3.73281,4.666667,844959.5,56.887583301191,2018,4,6926.9
Estonia,2019-01-01,1790.7,4933.7,7128.8,208.9,2.301086,4.433333,844767.0,57.0675701110484,2019,1,6994.6
Estonia,2019-04-01,1959.1,4933.4,7141.1,173.4,2.897391,4.9,844193.25,57.2524041688583,2019,2,7128.8
Estonia,2019-07-01,1905.5,4906.7,7155.3,135.5,2.199367,4.266667,843619.5,57.4372382266681,2019,3,7141.1
Estonia,2019-10-01,1713.9,4997.0,7193.5,148.3,1.720328,4.366667,843045.75,57.622072284478,2019,4,7155.3
Estonia,2020-01-01,1943.3,5070.9,7064.1,455.3,1.488991,5.0,842472.0,57.8069063422879,2020,1,7193.5
Estonia,2020-04-01,1707.6,4748.2,6711.7,196.3,-1.151213,7.033333,842204.75,57.9002015833555,2020,2,7064.1
Estonia,2020-07-01,2032.6,4970.1,6995.9,-56.6,-0.9444187,7.9,841937.5,57.9934968244231,2020,3,6711.7
Estonia,2020-10-01,2824.8,5069.8,7125.4,-859.9,-1.132661,7.666667,841670.25,58.0867920654906,2020,4,6995.9
Estonia,2021-01-01,2567.8,5136.8,7415.4,-390.1,0.655533,6.8,841403.0,58.1800873065582,2021,1,7125.4
Estonia,2021-04-01,2414.5,5279.6,7574.3,-551.5,3.084671,6.533333,844472.5,58.1357689042657,2021,2,7415.4
Estonia,2021-07-01,2096.9,5357.1,7537.8,-27.8,5.548609,6.066667,847542.0,58.0914505019732,2021,3,7574.3
Estonia,2021-10-01,1963.5,5397.5,7646.2,596.2,9.337728,5.3,850611.5,58.0471320996807,2021,4,7537.8
Estonia,2022-01-01,1814.8,5445.2,7582.1,-93.8,12.8392,5.5,853681.0,58.0028136973881,2022,1,7646.2
Estonia,2022-04-01,1902.5,5410.7,7476.4,-134.0,20.24427,5.7,857562.0,57.914159214315,2022,2,7582.1
Estonia,2022-07-01,1933.4,5360.6,7446.5,-86.6,23.76754,5.733333,861443.0,57.8255047312419,2022,3,7476.4
Estonia,2022-10-01,1977.6,5300.7,7309.3,10.3,20.43921,5.4,865324.0,57.7368502481688,2022,4,7446.5
Estonia,2023-01-01,1884.2,5313.5,7254.4,-217.3,17.12244,5.3,869205.0,57.6481957650957,2023,1,7309.3
Estonia,2023-04-01,1799.9,5302.5,7245.5,-187.3,11.28746,6.7,869744.0,57.6096384076774,2023,2,7254.4
Estonia,2023-07-01,2116.0,5325.2,7225.1,-201.8,5.072711,7.3,870283.0,57.571081050259,2023,3,7245.5
Estonia,2023-10-01,2010.6,5345.2,7249.2,-141.7,4.326064,6.5,870822.0,57.5325236928407,2023,4,7225.1
Estonia,2024-01-01,1853.9,5348.0,7257.4,-287.7,4.259064,7.466667,871361.0,57.4939663354224,2024,1,7249.2
Finland,1990-01-01,10393.0,28213.0,35957.0,-1647.0,7.220045,3.0,3355847.0,48.5894023178053,1990,1,
Finland,1990-04-01,9794.0,28413.0,35478.0,-1814.0,6.052353,2.933333,3359380.0,48.6361781705958,1990,2,35957.0
